fold,epoch,mse_train,mse_test
0,187,0.010933543780361892,0.011056970436491214
0,188,0.010933543780361892,0.011056970436491214
0,189,0.010933543780361894,0.011056970436491214
0,190,0.010933543780361892,0.011056970436491214
0,191,0.010933543780361892,0.011056970436491214
0,192,0.010933543780361894,0.011056970436491214
0,193,0.010933543780361894,0.011056970436491214
0,194,0.010933543780361894,0.011056970436491214
0,195,0.010933543780361892,0.011056970436491214
0,196,0.010933543780361894,0.011056970436491214
0,197,0.010933543780361894,0.011056970436491214
0,198,0.010933543780361892,0.011056970436491214
0,199,0.010933543780361892,0.011056970436491214
0,200,0.010933543780361894,0.011056970436491214
0,201,0.010933543780361892,0.011056970436491214
0,202,0.010933543780361892,0.011056970436491214
0,203,0.010933543780361894,0.011056970436491214
0,204,0.010933543780361894,0.011056970436491214
0,205,0.010933543780361894,0.011056970436491214
0,206,0.010933543780361892,0.011056970436491214
0,207,0.010933543780361894,0.011056970436491214
0,208,0.010933543780361894,0.011056970436491214
0,209,0.010933543780361892,0.011056970436491214
0,210,0.010933543780361892,0.011056970436491214
0,211,0.010933543780361894,0.011056970436491214
0,212,0.010933543780361892,0.011056970436491214
0,213,0.010933543780361892,0.011056970436491214
0,214,0.010933543780361894,0.011056970436491214
0,215,0.010933543780361894,0.011056970436491214
0,216,0.010933543780361894,0.011056970436491214
0,217,0.010933543780361892,0.011056970436491214
0,218,0.010933543780361894,0.011056970436491214
0,219,0.010933543780361894,0.011056970436491214
0,220,0.010933543780361892,0.011056970436491214
0,221,0.010933543780361892,0.011056970436491214
0,222,0.010933543780361894,0.011056970436491214
0,223,0.010933543780361892,0.011056970436491214
0,224,0.010933543780361892,0.011056970436491214
0,225,0.010933543780361894,0.011056970436491214
0,226,0.010933543780361894,0.011056970436491214
0,227,0.010933543780361894,0.011056970436491214
0,228,0.010933543780361892,0.011056970436491214
0,229,0.010933543780361894,0.011056970436491214
0,230,0.010933543780361894,0.011056970436491214
0,231,0.010933543780361892,0.011056970436491214
0,232,0.010933543780361892,0.011056970436491214
0,233,0.010933543780361894,0.011056970436491214
0,234,0.010933543780361892,0.011056970436491214
0,235,0.010933543780361892,0.011056970436491214
0,236,0.010933543780361894,0.011056970436491214
0,237,0.010933543780361894,0.011056970436491214
0,238,0.010933543780361894,0.011056970436491214
0,239,0.010933543780361892,0.011056970436491214
0,240,0.010933543780361894,0.011056970436491214
0,241,0.010933543780361894,0.011056970436491214
0,242,0.010933543780361892,0.011056970436491214
0,243,0.010933543780361892,0.011056970436491214
0,244,0.010933543780361894,0.011056970436491214
0,245,0.010933543780361892,0.011056970436491214
0,246,0.010933543780361892,0.011056970436491214
0,247,0.010933543780361894,0.011056970436491214
0,248,0.010933543780361894,0.011056970436491214
0,249,0.010933543780361894,0.011056970436491214
0,250,0.010933543780361892,0.011056970436491214
0,251,0.010933543780361894,0.011056970436491214
0,252,0.010933543780361894,0.011056970436491214
0,253,0.010933543780361892,0.011056970436491214
0,254,0.010933543780361892,0.011056970436491214
0,255,0.010933543780361894,0.011056970436491214
0,256,0.010933543780361892,0.011056970436491214
0,257,0.010933543780361892,0.011056970436491214
0,258,0.010933543780361894,0.011056970436491214
0,259,0.010933543780361894,0.011056970436491214
0,260,0.010933543780361894,0.011056970436491214
0,261,0.010933543780361892,0.011056970436491214
0,262,0.010933543780361894,0.011056970436491214
0,263,0.010933543780361894,0.011056970436491214
0,264,0.010933543780361892,0.011056970436491214
0,265,0.010933543780361892,0.011056970436491214
0,266,0.010933543780361894,0.011056970436491214
0,267,0.010933543780361892,0.011056970436491214
0,268,0.010933543780361892,0.011056970436491214
0,269,0.010933543780361894,0.011056970436491214
0,270,0.010933543780361894,0.011056970436491214
0,271,0.010933543780361894,0.011056970436491214
0,272,0.010933543780361892,0.011056970436491214
0,273,0.010933543780361894,0.011056970436491214
0,274,0.010933543780361894,0.011056970436491214
0,275,0.010933543780361892,0.011056970436491214
0,276,0.010933543780361892,0.011056970436491214
0,277,0.010933543780361894,0.011056970436491214
0,278,0.010933543780361892,0.011056970436491214
0,279,0.010933543780361892,0.011056970436491214
0,280,0.010933543780361894,0.011056970436491214
0,281,0.010933543780361894,0.011056970436491214
0,282,0.010933543780361894,0.011056970436491214
0,283,0.010933543780361892,0.011056970436491214
0,284,0.010933543780361894,0.011056970436491214
0,285,0.010933543780361894,0.011056970436491214
0,286,0.010933543780361892,0.011056970436491214
0,287,0.010933543780361892,0.011056970436491214
0,288,0.010933543780361894,0.011056970436491214
0,289,0.010933543780361892,0.011056970436491214
0,290,0.010933543780361892,0.011056970436491214
0,291,0.010933543780361894,0.011056970436491214
0,292,0.010933543780361894,0.011056970436491214
0,293,0.010933543780361894,0.011056970436491214
0,294,0.010933543780361892,0.011056970436491214
0,295,0.010933543780361894,0.011056970436491214
0,296,0.010933543780361894,0.011056970436491214
0,297,0.010933543780361892,0.011056970436491214
0,298,0.010933543780361892,0.011056970436491214
0,299,0.010933543780361894,0.011056970436491214
0,300,0.010933543780361892,0.011056970436491214
0,301,0.010933543780361892,0.011056970436491214
0,302,0.010933543780361894,0.011056970436491214
0,303,0.010933543780361894,0.011056970436491214
0,304,0.010933543780361894,0.011056970436491214
0,305,0.010933543780361892,0.011056970436491214
0,306,0.010933543780361894,0.011056970436491214
0,307,0.010933543780361894,0.011056970436491214
0,308,0.010933543780361892,0.011056970436491214
0,309,0.010933543780361892,0.011056970436491214
0,310,0.010933543780361894,0.011056970436491214
0,311,0.010933543780361892,0.011056970436491214
0,312,0.010933543780361892,0.011056970436491214
0,313,0.010933543780361894,0.011056970436491214
0,314,0.010933543780361894,0.011056970436491214
0,315,0.010933543780361894,0.011056970436491214
0,316,0.010933543780361892,0.011056970436491214
0,317,0.010933543780361894,0.011056970436491214
0,318,0.010933543780361894,0.011056970436491214
0,319,0.010933543780361892,0.011056970436491214
0,320,0.010933543780361892,0.011056970436491214
0,321,0.010933543780361894,0.011056970436491214
0,322,0.010933543780361892,0.011056970436491214
0,323,0.010933543780361892,0.011056970436491214
0,324,0.010933543780361894,0.011056970436491214
0,325,0.010933543780361894,0.011056970436491214
0,326,0.010933543780361894,0.011056970436491214
0,327,0.010933543780361892,0.011056970436491214
0,328,0.010933543780361894,0.011056970436491214
0,329,0.010933543780361894,0.011056970436491214
0,330,0.010933543780361892,0.011056970436491214
0,331,0.010933543780361892,0.011056970436491214
0,332,0.010933543780361894,0.011056970436491214
0,333,0.010933543780361892,0.011056970436491214
0,334,0.010933543780361892,0.011056970436491214
0,335,0.010933543780361894,0.011056970436491214
0,336,0.010933543780361894,0.011056970436491214
0,337,0.010933543780361894,0.011056970436491214
0,338,0.010933543780361892,0.011056970436491214
0,339,0.010933543780361894,0.011056970436491214
0,340,0.010933543780361894,0.011056970436491214
0,341,0.010933543780361892,0.011056970436491214
0,342,0.010933543780361892,0.011056970436491214
0,343,0.010933543780361894,0.011056970436491214
0,344,0.010933543780361892,0.011056970436491214
0,345,0.010933543780361892,0.011056970436491214
0,346,0.010933543780361894,0.011056970436491214
0,347,0.010933543780361894,0.011056970436491214
0,348,0.010933543780361894,0.011056970436491214
0,349,0.010933543780361892,0.011056970436491214
0,350,0.010933543780361894,0.011056970436491214
0,351,0.010933543780361894,0.011056970436491214
0,352,0.010933543780361892,0.011056970436491214
0,353,0.010933543780361892,0.011056970436491214
0,354,0.010933543780361894,0.011056970436491214
0,355,0.010933543780361892,0.011056970436491214
0,356,0.010933543780361892,0.011056970436491214
0,357,0.010933543780361894,0.011056970436491214
0,358,0.010933543780361894,0.011056970436491214
0,359,0.010933543780361894,0.011056970436491214
0,360,0.010933543780361892,0.011056970436491214
0,361,0.010933543780361894,0.011056970436491214
0,362,0.010933543780361894,0.011056970436491214
0,363,0.010933543780361892,0.011056970436491214
0,364,0.010933543780361892,0.011056970436491214
0,365,0.010933543780361894,0.011056970436491214
0,366,0.010933543780361892,0.011056970436491214
0,367,0.010933543780361892,0.011056970436491214
0,368,0.010933543780361894,0.011056970436491214
0,369,0.010933543780361894,0.011056970436491214
0,370,0.010933543780361894,0.011056970436491214
0,371,0.010933543780361892,0.011056970436491214
0,372,0.010933543780361894,0.011056970436491214
0,373,0.010933543780361894,0.011056970436491214
0,374,0.010933543780361892,0.011056970436491214
0,375,0.010933543780361892,0.011056970436491214
0,376,0.010933543780361894,0.011056970436491214
0,377,0.010933543780361892,0.011056970436491214
0,378,0.010933543780361892,0.011056970436491214
0,379,0.010933543780361894,0.011056970436491214
0,380,0.010933543780361894,0.011056970436491214
0,381,0.010933543780361894,0.011056970436491214
0,382,0.010933543780361892,0.011056970436491214
0,383,0.010933543780361894,0.011056970436491214
0,384,0.010933543780361894,0.011056970436491214
0,385,0.010933543780361892,0.011056970436491214
0,386,0.010933543780361892,0.011056970436491214
0,387,0.010933543780361894,0.011056970436491214
0,388,0.010933543780361892,0.011056970436491214
0,389,0.010933543780361892,0.011056970436491214
0,390,0.010933543780361894,0.011056970436491214
0,391,0.010933543780361894,0.011056970436491214
0,392,0.010933543780361894,0.011056970436491214
0,393,0.010933543780361892,0.011056970436491214
0,394,0.010933543780361894,0.011056970436491214
0,395,0.010933543780361894,0.011056970436491214
0,396,0.010933543780361892,0.011056970436491214
0,397,0.010933543780361892,0.011056970436491214
0,398,0.010933543780361894,0.011056970436491214
0,399,0.010933543780361892,0.011056970436491214
0,400,0.010933543780361892,0.011056970436491214
0,401,0.010933543780361894,0.011056970436491214
0,402,0.010933543780361894,0.011056970436491214
0,403,0.010933543780361894,0.011056970436491214
0,404,0.010933543780361892,0.011056970436491214
0,405,0.010933543780361894,0.011056970436491214
0,406,0.010933543780361894,0.011056970436491214
0,407,0.010933543780361892,0.011056970436491214
0,408,0.010933543780361892,0.011056970436491214
0,409,0.010933543780361894,0.011056970436491214
0,410,0.010933543780361892,0.011056970436491214
0,411,0.010933543780361892,0.011056970436491214
0,412,0.010933543780361894,0.011056970436491214
0,413,0.010933543780361894,0.011056970436491214
0,414,0.010933543780361894,0.011056970436491214
0,415,0.010933543780361892,0.011056970436491214
0,416,0.010933543780361894,0.011056970436491214
0,417,0.010933543780361894,0.011056970436491214
0,418,0.010933543780361892,0.011056970436491214
0,419,0.010933543780361892,0.011056970436491214
0,420,0.010933543780361894,0.011056970436491214
0,421,0.010933543780361892,0.011056970436491214
0,422,0.010933543780361892,0.011056970436491214
0,423,0.010933543780361894,0.011056970436491214
0,424,0.010933543780361894,0.011056970436491214
0,425,0.010933543780361894,0.011056970436491214
0,426,0.010933543780361892,0.011056970436491214
0,427,0.010933543780361894,0.011056970436491214
0,428,0.010933543780361894,0.011056970436491214
0,429,0.010933543780361892,0.011056970436491214
0,430,0.010933543780361892,0.011056970436491214
0,431,0.010933543780361894,0.011056970436491214
0,432,0.010933543780361892,0.011056970436491214
0,433,0.010933543780361892,0.011056970436491214
0,434,0.010933543780361894,0.011056970436491214
0,435,0.010933543780361894,0.011056970436491214
0,436,0.010933543780361894,0.011056970436491214
0,437,0.010933543780361892,0.011056970436491214
0,438,0.010933543780361894,0.011056970436491214
0,439,0.010933543780361894,0.011056970436491214
0,440,0.010933543780361892,0.011056970436491214
0,441,0.010933543780361892,0.011056970436491214
0,442,0.010933543780361894,0.011056970436491214
0,443,0.010933543780361892,0.011056970436491214
0,444,0.010933543780361892,0.011056970436491214
0,445,0.010933543780361894,0.011056970436491214
0,446,0.010933543780361894,0.011056970436491214
0,447,0.010933543780361894,0.011056970436491214
0,448,0.010933543780361892,0.011056970436491214
0,449,0.010933543780361894,0.011056970436491214
0,450,0.010933543780361894,0.011056970436491214
0,451,0.010933543780361892,0.011056970436491214
0,452,0.010933543780361892,0.011056970436491214
0,453,0.010933543780361894,0.011056970436491214
0,454,0.010933543780361892,0.011056970436491214
0,455,0.010933543780361892,0.011056970436491214
0,456,0.010933543780361894,0.011056970436491214
0,457,0.010933543780361894,0.011056970436491214
0,458,0.010933543780361894,0.011056970436491214
0,459,0.010933543780361892,0.011056970436491214
0,460,0.010933543780361894,0.011056970436491214
0,461,0.010933543780361894,0.011056970436491214
0,462,0.010933543780361892,0.011056970436491214
0,463,0.010933543780361892,0.011056970436491214
0,464,0.010933543780361894,0.011056970436491214
0,465,0.010933543780361892,0.011056970436491214
0,466,0.010933543780361892,0.011056970436491214
0,467,0.010933543780361894,0.011056970436491214
0,468,0.010933543780361894,0.011056970436491214
0,469,0.010933543780361894,0.011056970436491214
0,470,0.010933543780361892,0.011056970436491214
0,471,0.010933543780361894,0.011056970436491214
0,472,0.010933543780361894,0.011056970436491214
0,473,0.010933543780361892,0.011056970436491214
0,474,0.010933543780361892,0.011056970436491214
0,475,0.010933543780361894,0.011056970436491214
0,476,0.010933543780361892,0.011056970436491214
0,477,0.010933543780361892,0.011056970436491214
0,478,0.010933543780361894,0.011056970436491214
0,479,0.010933543780361894,0.011056970436491214
0,480,0.010933543780361894,0.011056970436491214
0,481,0.010933543780361892,0.011056970436491214
0,482,0.010933543780361894,0.011056970436491214
0,483,0.010933543780361894,0.011056970436491214
0,484,0.010933543780361892,0.011056970436491214
0,485,0.010933543780361892,0.011056970436491214
0,486,0.010933543780361894,0.011056970436491214
0,487,0.010933543780361892,0.011056970436491214
0,488,0.010933543780361892,0.011056970436491214
0,489,0.010933543780361894,0.011056970436491214
0,490,0.010933543780361894,0.011056970436491214
0,491,0.010933543780361894,0.011056970436491214
0,492,0.010933543780361892,0.011056970436491214
0,493,0.010933543780361894,0.011056970436491214
0,494,0.010933543780361894,0.011056970436491214
0,495,0.010933543780361892,0.011056970436491214
0,496,0.010933543780361892,0.011056970436491214
0,497,0.010933543780361894,0.011056970436491214
0,498,0.010933543780361892,0.011056970436491214
0,499,0.010933543780361892,0.011056970436491214
1,0,0.01618715883845325,0.01632108920021049
1,1,0.012939459347391448,0.013252532011653542
1,2,0.011826475422709197,0.01223722528546122
1,3,0.011341815981461915,0.01181213321045994
1,4,0.011107294056925222,0.01161579426526754
1,5,0.010986586329484708,0.011520596567066005
1,6,0.010921865018858614,0.011473486057467643
1,7,0.010886148583630349,0.011450239222537083
1,8,0.010866017910700061,0.011439111789425424
1,9,0.01085448842136045,0.011434181217878476
1,10,0.010847801134383711,0.011432387025548205
1,11,0.010843881788698568,0.011432128564225864
1,12,0.010841563806333478,0.011432568598128467
1,13,0.010840181392468376,0.011433275161923362
1,14,0.01083935014416428,0.011434032713555
1,15,0.010838846041244646,0.011434740867736612
1,16,0.010838537507440082,0.011435359578743646
1,17,0.010838346732949233,0.011435879402025968
1,18,0.010838227412209894,0.011436305454817566
1,19,0.010838151816979346,0.01143664890298011
1,20,0.010838103236174318,0.01143692258174498
1,21,0.010838071527773063,0.011437138870886654
1,22,0.010838050487984207,0.011437308779649087
1,23,0.010838036287735444,0.011437441661846546
1,24,0.010838026539111898,0.011437545242133489
1,25,0.010838019735231843,0.011437625780636139
1,26,0.010838014912410354,0.011437688284918892
1,27,0.010838011445183222,0.011437736723623984
1,28,0.01083800892108547,0.011437774220901078
1,29,0.010838007063535937,0.011437803223925475
1,30,0.010838005683898507,0.011437825642510679
1,31,0.010838004651353457,0.011437842962965182
1,32,0.01083800387372374,0.0114378563395756
1,33,0.010838003285100366,0.011437866667345115
1,34,0.010838002837732178,0.011437874639390732
1,35,0.010838002496622973,0.011437880791983344
1,36,0.010838002235871017,0.011437885539744765
1,37,0.010838002036147041,0.011437889203067575
1,38,0.01083800188292818,0.01143789202942612
1,39,0.010838001765242394,0.01143789420991025
1,40,0.010838001674763361,0.011437895892035215
1,41,0.010838001605150131,0.011437897189656305
1,42,0.010838001551560133,0.011437898190636394
1,43,0.010838001510286972,0.011437898962772126
1,44,0.010838001478488932,0.011437899558372105
1,45,0.010838001453984319,0.011437900017792364
1,46,0.010838001435096402,0.011437900372165941
1,47,0.010838001420535476,0.011437900645509742
1,48,0.010838001409308917,0.011437900856350505
1,49,0.010838001400652353,0.011437901018979497
1,50,0.01083800139397698,0.011437901144420589
1,51,0.010838001388829075,0.011437901241177167
1,52,0.010838001384858959,0.011437901315808355
1,53,0.010838001381797054,0.011437901373373478
1,54,0.010838001379435538,0.011437901417775015
1,55,0.010838001377614172,0.01143790145202309
1,56,0.010838001376209376,0.011437901478439509
1,57,0.01083800137512587,0.011437901498815168
1,58,0.010838001374290163,0.011437901514531418
1,59,0.010838001373645573,0.011437901526653749
1,60,0.010838001373148396,0.011437901536004005
1,61,0.010838001372764916,0.01143790154321608
1,62,0.010838001372469134,0.011437901548778934
1,63,0.010838001372240993,0.011437901553069693
1,64,0.010838001372065023,0.011437901556379264
1,65,0.010838001371929293,0.011437901558932014
1,66,0.0108380013718246,0.011437901560901005
1,67,0.01083800137174385,0.011437901562419741
1,68,0.010838001371681566,0.011437901563591178
1,69,0.010838001371633524,0.011437901564494733
1,70,0.010838001371596472,0.011437901565191673
1,71,0.01083800137156789,0.011437901565729236
1,72,0.01083800137154584,0.011437901566143868
1,73,0.010838001371528837,0.011437901566463689
1,74,0.01083800137151572,0.011437901566710368
1,75,0.010838001371505602,0.011437901566900641
1,76,0.010838001371497803,0.01143790156704741
1,77,0.01083800137149178,0.011437901567160609
1,78,0.010838001371487143,0.011437901567247924
1,79,0.010838001371483559,0.01143790156731527
1,80,0.010838001371480797,0.01143790156736722
1,81,0.010838001371478669,0.01143790156740729
1,82,0.010838001371477023,0.011437901567438194
1,83,0.010838001371475755,0.011437901567462033
1,84,0.01083800137147478,0.011437901567480419
1,85,0.010838001371474027,0.011437901567494597
1,86,0.010838001371473444,0.011437901567505534
1,87,0.010838001371472993,0.01143790156751397
1,88,0.010838001371472648,0.011437901567520482
1,89,0.010838001371472382,0.011437901567525501
1,90,0.010838001371472174,0.011437901567529371
1,91,0.010838001371472018,0.01143790156753236
1,92,0.010838001371471895,0.01143790156753466
1,93,0.0108380013714718,0.011437901567536444
1,94,0.010838001371471728,0.011437901567537812
1,95,0.010838001371471673,0.011437901567538872
1,96,0.01083800137147163,0.011437901567539682
1,97,0.010838001371471596,0.011437901567540314
1,98,0.010838001371471567,0.011437901567540796
1,99,0.01083800137147155,0.011437901567541172
1,100,0.010838001371471532,0.011437901567541459
1,101,0.01083800137147152,0.011437901567541686
1,102,0.010838001371471511,0.011437901567541858
1,103,0.010838001371471506,0.011437901567541984
1,104,0.0108380013714715,0.011437901567542087
1,105,0.010838001371471494,0.011437901567542168
1,106,0.010838001371471489,0.011437901567542227
1,107,0.010838001371471489,0.011437901567542274
1,108,0.010838001371471487,0.011437901567542312
1,109,0.010838001371471487,0.011437901567542338
1,110,0.010838001371471482,0.011437901567542362
1,111,0.010838001371471482,0.011437901567542376
1,112,0.010838001371471482,0.011437901567542388
1,113,0.010838001371471482,0.011437901567542397
1,114,0.010838001371471482,0.011437901567542404
1,115,0.010838001371471482,0.011437901567542411
1,116,0.010838001371471482,0.011437901567542416
1,117,0.010838001371471482,0.011437901567542418
1,118,0.010838001371471482,0.011437901567542421
1,119,0.010838001371471482,0.011437901567542423
1,120,0.010838001371471482,0.011437901567542425
1,121,0.010838001371471482,0.011437901567542425
1,122,0.010838001371471482,0.011437901567542425
1,123,0.01083800137147148,0.011437901567542428
1,124,0.010838001371471482,0.011437901567542428
1,125,0.010838001371471482,0.01143790156754243
1,126,0.010838001371471482,0.01143790156754243
1,127,0.010838001371471482,0.01143790156754243
1,128,0.010838001371471482,0.01143790156754243
1,129,0.010838001371471482,0.01143790156754243
1,130,0.010838001371471482,0.01143790156754243
1,131,0.01083800137147148,0.01143790156754243
1,132,0.010838001371471482,0.01143790156754243
1,133,0.01083800137147148,0.01143790156754243
